text,label
"Subject: Tonight reminder
From: promo@company.com
To: user@example.com

Team report report lunch notes project schedule budget thanks notes notes regards attached meeting invoice.",0
"Subject: Invoice team family
From: promo@company.com
To: user@example.com

Family report update meeting discussion invoice attached attached reminder thanks report proposal thanks invoice thanks meeting report update family notes lunch attached lunch invoice thanks regards.",0
"Subject: Regards
From: promo@company.com
To: user@example.com

Regards tonight reminder invoice update proposal thanks discussion thanks discussion attached team report discussion regards invoice meeting reminder project budget notes attached family invoice lunch team meeting schedule project report please see attached.",0
"Subject: Money urgent credit !!!
From: promo@spammy.com
To: user@example.com

Cheap offer cheap loan money money credit limit unsubscribe buy buy limit promotion urgent winner credit urgent unsubscribe.",1
"Subject: Thanks project
From: promo@company.com
To: user@example.com

Project lunch family family lunch notes lunch invoice team tonight.",0
"Subject: Win !!!
From: promo@spammy.com
To: user@example.com

Credit risk-free loan winner free winner winner guarantee limit win offer promotion winner click prize credit guarantee $263 http://bit.ly/855 click here now.",1
"Subject: Budget
From: promo@company.com
To: user@example.com

Meeting notes team family invoice proposal attached lunch invoice proposal thanks report update.",0
"Subject: Proposal attached notes
From: promo@company.com
To: user@example.com

Attached discussion reminder tonight lunch family meeting discussion team tonight invoice meeting budget proposal invoice meeting reminder family lunch meeting tonight reminder update thanks regards.",0
"Subject: Thanks reminder
From: promo@company.com
To: user@example.com

Schedule notes attached discussion notes thanks lunch notes attached lunch report schedule project schedule invoice invoice.",0
"Subject: Winner
From: promo@spammy.com
To: user@example.com

Free winner click loan promotion click prize urgent cheap buy.",1
"Subject: Update
From: promo@company.com
To: user@example.com

Team proposal schedule regards schedule invoice report team discussion discussion please see attached.",0
"Subject: Offer winner !!!
From: promo@spammy.com
To: user@example.com

Limit unsubscribe urgent loan buy buy credit win risk-free limit click credit free.",1
"Subject: Offer
From: promo@spammy.com
To: user@example.com

Win congratulations money offer click unsubscribe money loan loan prize promotion click urgent loan cheap unsubscribe promotion winner cheap prize $119 http://bit.ly/228 click here now.",1
"Subject: Credit congratulations cheap !!!
From: promo@spammy.com
To: user@example.com

Cheap prize risk-free urgent offer buy loan free free cheap promotion click congratulations risk-free limit winner prize buy click cheap win credit $199 http://bit.ly/119.",1
"Subject: Offer money prize
From: promo@spammy.com
To: user@example.com

Free loan promotion prize buy offer buy winner credit win risk-free free win winner free win credit cheap urgent credit money win $745 http://bit.ly/172 click here now.",1
"Subject: Team project discussion
From: promo@company.com
To: user@example.com

Schedule update budget reminder tonight thanks discussion lunch meeting schedule family proposal proposal schedule regards attached report attached lunch notes report regards reminder schedule notes tonight invoice notes thanks regards.",0
"Subject: Risk-free money
From: promo@spammy.com
To: user@example.com

Risk-free risk-free limit unsubscribe guarantee offer credit congratulations buy click limit cheap limit promotion cheap urgent unsubscribe win win buy win prize risk-free win click here now.",1
"Subject: Urgent risk-free click !!!
From: promo@spammy.com
To: user@example.com

Cheap prize cheap money click congratulations winner offer risk-free promotion promotion congratulations free congratulations loan money risk-free money buy promotion money winner winner promotion $846 http://bit.ly/544 click here now.",1
"Subject: Meeting
From: promo@company.com
To: user@example.com

Regards tonight family meeting attached project attached report meeting regards reminder invoice update attached report family reminder project schedule update meeting reminder schedule attached regards project project update.",0
"Subject: Risk-free offer unsubscribe !!!
From: promo@spammy.com
To: user@example.com

Buy risk-free winner loan offer cheap buy money win buy unsubscribe credit unsubscribe offer prize win congratulations free cheap promotion guarantee prize win.",1
"Subject: Meeting update
From: promo@company.com
To: user@example.com

Discussion family invoice family regards report attached regards attached notes proposal thanks thanks tonight budget attached lunch schedule report thanks lunch invoice proposal schedule notes notes budget tonight schedule family thanks regards.",0
"Subject: Report update team
From: promo@company.com
To: user@example.com

Attached report attached invoice budget meeting lunch attached tonight reminder project tonight tonight notes lunch proposal attached discussion notes team budget discussion meeting attached family project budget thanks regards.",0
"Subject: Offer promotion unsubscribe
From: promo@spammy.com
To: user@example.com

Unsubscribe risk-free buy limit free prize limit congratulations guarantee buy loan limit prize unsubscribe unsubscribe prize risk-free risk-free buy money unsubscribe prize buy.",1
"Subject: Regards attached
From: promo@company.com
To: user@example.com

Regards discussion notes regards project report project meeting proposal notes update notes update lunch meeting schedule discussion project team invoice notes report.",0
"Subject: Winner
From: promo@spammy.com
To: user@example.com

Risk-free unsubscribe click loan free free free unsubscribe offer credit.",1
"Subject: Thanks schedule
From: promo@company.com
To: user@example.com

Regards tonight family notes regards update attached team discussion attached invoice discussion meeting proposal attached reminder regards update attached notes meeting family reminder family discussion invoice reminder thanks regards.",0
"Subject: Discussion
From: promo@company.com
To: user@example.com

Invoice regards project discussion budget thanks project reminder invoice report update thanks report invoice lunch thanks budget discussion thanks project project invoice tonight attached tonight discussion attached proposal thanks regards.",0
"Subject: Lunch family
From: promo@company.com
To: user@example.com

Report thanks reminder family regards invoice notes project project report notes lunch.",0
